chr,start,stop,CpG_count,mean_group1,mean_group2,logFC,logCPM,PValue,FDR,fold_change
chr2,86391501,86392000,6,2.5,8.5,-2.40266671516076,0.772178112567097,4.9049913259967e-4,0.0281127206952951,0.189114683027501
chr2,89815001,89815500,14,8,15,-1.59622331161596,1.62494601527163,3.4951854610665e-4,0.0262643775101197,0.330741661234932
chr2,89821001,89821500,13,6,13,-1.79706098679277,1.39308770090127,2.9937496273369e-4,0.0237528887509429,0.287760208138346
chr2,89822501,89823000,7,5,11.5,-1.88308867942324,1.22357662033532,0.00115004316442993,0.0433398950238866,0.271102687587827
chr2,89828001,89828500,3,13.5,21,-1.33544470058566,2.13858261594688,1.6884572390398e-4,0.0195928462022836,0.396269902071227
chr2,89831001,89831500,10,16.5,26,-1.35669328376551,2.4161935752347,6.9621253667312893e-05,0.0138045716451702,0.390476252533225
chr2,89834501,89835000,8,11.5,19,-1.42083733839118,1.98105954398871,0.00139502323503243,0.0477067849078054,0.373495472934453
chr2,89835001,89835500,6,12.5,20,-1.37502619503056,2.06357322384809,1.9737311328393e-4,0.0217239916706777,0.385545705930585
chr2,89837501,89838000,9,11.5,20.5,-1.52235515342505,2.04670991849322,5.9227776837493e-4,0.0322927750739306,0.34811716236477
chr2,91446501,91447000,1,20,26.5,-1.10800961878933,2.53113596197169,2.673406166583e-4,0.0221995249485186,0.463933645069903
chr2,94220501,94221000,2,23,33,-1.21452660088045,2.79146785356047,2.9565685219288e-4,0.0235234662259785,0.430914454888518
chr2,94221001,94221500,1,21,34.5,-1.41661478485349,2.78179779928735,2.15023848492166e-6,0.00272824883671114,0.374590239890969
chr2,94221501,94222000,3,5,13,-2.05286059358142,1.33002179294383,1.1724369351535e-4,0.0161166266587933,0.241005738993596
chr2,99361501,99362000,8,3,9.5,-2.31252099032859,0.91123100299825,3.1252679489692e-4,0.0242410264927834,0.201308362559061
chr2,100016501,100017000,7,18,2.5,2.09869473234812,1.45420731063552,7.5825031903543e-4,0.0375689514448215,4.28321688783063
chr2,105081001,105081500,19,21,3.5,1.84906359285094,1.67140862556955,3.9175805168684e-4,0.0281127206952951,3.60266271840153
chr2,105401501,105402000,7,12.5,18,-1.22385742308683,1.97660800654549,0.00131351200023836,0.0468148723918073,0.428136451531758
chr2,108808501,108809000,4,3,10,-2.38580755612038,0.955143946177073,1.8113381757618e-4,0.0207554463395178,0.191337617420197
chr2,109424501,109425000,12,6.5,14,-1.79059270021323,1.48437573660422,1.7187626673274e-4,0.0199273977770873,0.289053270263612
chr2,112684501,112685000,5,4.5,11,-1.96099076593663,1.15146298983806,5.3847666330657e-4,0.029818069377163,0.256852003837424
chr2,112841001,112841500,6,3,10,-2.38743013609183,0.953728915267227,2.4598527213109e-4,0.0218286789329611,0.191122543508526
chr2,113915001,113915500,10,5.5,11.5,-1.74482301787552,1.25750549818653,5.768065667054e-4,0.0314984870272992,0.29837053601716
chr2,119807501,119808000,8,4,11.5,-2.1889738416041,1.15387231553094,9.30940363507047e-5,0.0160454814936431,0.219307363544577
chr2,119845501,119846000,3,3.5,9.5,-2.10211181630377,0.952701858020413,0.00139200036059347,0.0476049343097729,0.23291705435404
chr2,135938001,135938500,5,4.5,10,-1.82468275416629,1.07520800965527,0.00143831407736382,0.0488396089466156,0.282303172295186
chr2,140609501,140610000,4,9,15,-1.42936684178893,1.67573203790854,0.00141483183314583,0.0482103333939154,0.371293807297573
chr2,142707501,142708000,12,19,2.5,2.17603078584287,1.51037581436228,2.9658620355118e-4,0.0235696530509832,4.51908529055573
chr2,143362001,143362500,5,2.5,8,-2.31618094246705,0.723133501722226,8.5888038110361e-4,0.0375689514448215,0.200798313533434
chr2,143510501,143511000,9,6,12.5,-1.7410839400026,1.3599048651602,5.501778906379e-4,0.0302045454654669,0.299144835224349
chr2,144399001,144399500,6,3.5,14,-2.65513883145405,1.29975401538303,1.1179333152733e-6,0.00178247376982782,0.158753595123646
chr2,144482001,144482500,9,9.5,15.5,-1.39967304871408,1.72634239215143,0.00120640767536187,0.0452739178116049,0.379015026312956
chr2,148061001,148061500,4,3.5,9.5,-2.10043286444284,0.953399051275435,0.00124987493225466,0.0468148723918073,0.233188271865138
chr2,148295001,148295500,2,2.5,9.5,-2.56141494396523,0.868404953525516,8.85327139054372e-5,0.01559412835906,0.169409308804488
chr2,148295501,148296000,7,2.5,8.5,-2.40266753679566,0.772197686226881,4.9049913259967e-4,0.0281127206952951,0.189114575324088
chr2,148934501,148935000,12,19.5,3.5,1.74296856158298,1.59506875183714,9.4806272481996e-4,0.0375689514448215,3.34723202889902
chr2,152426501,152427000,4,3.5,9.5,-2.10228955643463,0.952734352176969,0.0014124596759224,0.0481401241737511,0.232888360724071
chr2,157070001,157070500,4,2.5,9.5,-2.56145306482804,0.866994608558412,8.85327139054372e-5,0.01559412835906,0.169404832499021
chr2,159475501,159476000,6,4,10.5,-2.05826819677954,1.0776212550986,8.9459617480779e-4,0.0375689514448215,0.240104076529475
chr2,169699501,169700000,3,4,10,-1.98858483414036,1.03723543514181,0.00143831407736382,0.0488396089466156,0.251985943928303
chr2,172991001,172991500,7,5.5,11.5,-1.74378303438635,1.26024206914966,0.001200937811076,0.0450936922553617,0.298585697427595
chr2,174337501,174338000,45,19.5,2.5,2.22216100987288,1.54088337525367,5.5542738778898e-4,0.0304651109531053,4.66591818308105
chr2,177746001,177746500,3,3,10,-2.38146417669478,0.956521023446841,3.2395797487644e-4,0.0248198186863738,0.191914526667464
chr2,178176001,178176500,5,2.5,8.5,-2.40262886821212,0.773601394567644,4.9049913259967e-4,0.0281127206952951,0.189119644233699
chr2,178176501,178177000,1,3,10.5,-2.4555508261285,0.997811980852986,1.0444273332139e-4,0.0161166266587933,0.182307923922813
chr2,191187001,191187500,7,4,12,-2.24767439276335,1.19187933826597,1.9759016071192e-4,0.0217239916706777,0.210563255848017
chr2,195659001,195659500,7,2.5,8.5,-2.4026861860087,0.771479953897244,4.9049913259967e-4,0.0281127206952951,0.189112130722069
chr2,197586001,197586500,7,2.5,8.5,-2.4026475179358,0.77288307983055,4.9049913259967e-4,0.0281127206952951,0.18911719949921801
chr2,200170501,200171000,7,5.5,12.5,-1.86248662632174,1.32902172013182,6.1171080584385e-4,0.0332466822031055,0.275001877555173
chr2,203794501,203795000,5,4.5,10,-1.8246632880443,1.07589319878628,0.00143831407736382,0.0488396089466156,0.282306981405849
chr2,214709001,214709500,4,4.5,11,-1.96112898038486,1.1521380942798,5.6695276153554e-4,0.0309979673223369,0.256827397835114
chr2,221076501,221077000,4,4,10,-1.98864241434518,1.03515450828901,5.4925102199915e-4,0.0301953170433493,0.251975886977729
chr2,221570501,221571000,23,22.5,3,2.16391770804492,1.71803162797873,4.18501040185203e-5,0.0130634844750863,4.48130123410722
chr2,222297001,222297500,29,22.5,3.5,1.95718946609472,1.74569706824531,6.5249914058215e-4,0.0343379340349162,3.88304779806579
chr2,223001501,223002000,7,2.5,8.5,-2.40268673376536,0.771492997378269,4.9049913259967e-4,0.0281127206952951,0.189112058920749
chr2,223870501,223871000,16,19,2.5,2.17603133403028,1.51036323817273,2.9658620355118e-4,0.0235696530509832,4.51908700769352
chr2,223982001,223982500,8,9.5,16.5,-1.48935768187327,1.77621117439496,2.717380999464e-4,0.0221995249485186,0.35617108845174
chr2,226921001,226921500,3,2.5,8.5,-2.40268591213046,0.771473432198349,4.9049913259967e-4,0.0281127206952951,0.189112166622729
chr2,232091001,232091500,1,2.5,9.5,-2.56141521780767,0.868411477818097,8.85327139054372e-5,0.01559412835906,0.169409276648384
chr2,235262001,235262500,8,5,12,-1.93829279500496,1.25987810666169,3.1498270333189e-4,0.0242853893756727,0.260925021739926
chr2,235812501,235813000,21,18,2.5,2.11837391545969,1.45751695276394,0.00127266324831864,0.0468148723918073,4.34204270558851
chr2,235834501,235835000,12,21.5,4,1.69488123812508,1.72124609381482,0.00109793529405193,0.0415420809582574,3.23750234577904
chr2,235970501,235971000,16,23.5,2.5,2.4802709592219,1.73927588103205,9.8758699272299e-6,0.00674353514489981,5.58002257681578
chr2,236124501,236125000,17,25,2.5,2.56954827415414,1.81122349256203,2.26442331317617e-6,0.00286639930374264,5.93623528204463
chr2,236170501,236171000,14,23.5,3,2.22620430660855,1.76396660355243,2.52434982166034e-5,0.0105908420662836,4.67901322564288
chr2,237084501,237085000,9,22.5,3,2.16310568329451,1.71609369064533,7.7154819068982e-5,0.0142575247433339,4.47877963147111
chr2,239345501,239346000,10,27.5,5,1.73892798118432,2.02675407933603,2.7163016485166e-4,0.0221995249485186,3.33787049517237
chr2,240405001,240405500,17,17.5,2.5,2.05856267591148,1.42590741265445,7.7446825096599e-4,0.0375689514448215,4.16571077288901
chr3,8750501,8751000,6,6,11.5,-1.6215801390611,1.29264181371199,0.001200937811076,0.0450936922553617,0.324979329100705
chr3,11550501,11551000,6,2.5,8.5,-2.40262859433382,0.773594864355223,4.9049913259967e-4,0.0281127206952951,0.189119680135792
chr3,12398501,12399000,5,3,10,-2.38575214811461,0.955150454742393,1.9351421866744e-4,0.0214969026490991,0.191344966055283
chr3,15396001,15396500,7,3,9.5,-2.31253936466654,0.910511994517991,3.1252679489692e-4,0.0242410264927834,0.201305798687815
chr3,21691001,21691500,8,5.5,13,-1.91935466988421,1.36022458171252,1.1724369351535e-4,0.0161166266587933,0.264372739935674
chr3,29717501,29718000,8,5.5,11.5,-1.74384032935508,1.25818765199273,5.118616161639e-4,0.028919031002322,0.29857383967664
chr3,32215501,32216000,6,2.5,8,-2.31618039467457,0.723120441178209,8.5888038110361e-4,0.0375689514448215,0.200798389776731
chr3,33285501,33286000,8,3.5,14,-2.64339535845764,1.30107577590219,7.91874845092411e-5,0.0146031879911388,0.160051115991905
chr3,33657001,33657500,4,6.5,13,-1.68436637005219,1.42461337978194,6.8486906549201e-4,0.0359643756014137,0.311139535434567
chr3,37208501,37209000,4,3,10.5,-2.45646718266149,0.997122163445562,1.6109473785639e-4,0.0190638119622794,0.182192164175843
chr3,37324501,37325000,3,3.5,12,-2.43321898461267,1.15692942492107,5.12041220487898e-5,0.0135727932641176,0.185151868682706
chr3,37325001,37325500,1,4,10.5,-2.0583856843891,1.07553202759132,3.2698525815796e-4,0.0249351170750558,0.240084524160747
chr3,40296501,40297000,3,3.5,9.5,-2.10026363830026,0.954122535675568,9.2272092072404e-4,0.0375689514448215,0.233215626132746
chr3,41016001,41016500,1,4,10.5,-2.05838595819569,1.07553851062311,3.2698525815796e-4,0.0249351170750558,0.240084478595528
chr3,43711001,43711500,4,4,9.5,-1.91930325103492,0.992985300466131,0.00135730066413807,0.0470578560588441,0.264382162567578
chr3,45715001,45715500,6,5,12,-1.93659911470101,1.26127029198576,0.00120508062245081,0.0452351086887307,0.261231519691041
chr3,50809001,50809500,7,4.5,11.5,-2.02479092531579,1.1902248791605201,5.6349400592596e-4,0.0308579585640042,0.245740759690831
chr3,51369001,51369500,9,6,11.5,-1.62159932728243,1.29196131991381,0.001200937811076,0.0450936922553617,0.324975006819385
chr3,56797001,56797500,5,4,10,-1.98860430162152,1.03654801656344,5.4925102199915e-4,0.0301953170433493,0.251982543695835
chr3,66311001,66311500,12,2.5,11.5,-2.83460292727494,1.04029916582142,8.50757769224318e-6,0.00620575553136995,0.140184337357187
chr3,69831001,69831500,7,3.5,10,-2.17333915934372,0.996765723714099,5.9331763343426e-4,0.0323430686596165,0.221696952014029
chr3,69888501,69889000,12,11,17,-1.32377247436579,1.87086913171889,0.00127656161875869,0.0468148723918073,0.399488956161438
chr3,71081001,71081500,8,6,12.5,-1.74068540720364,1.36055036848684,5.4696338758188e-4,0.0301953170433493,0.299227482972666
chr3,71515501,71516000,6,5.5,14,-2.02231582323564,1.42665632328793,3.4772993567169e-4,0.0261572470182518,0.246162716856033
chr3,72572501,72573000,19,18.5,2.5,2.13790029458104,1.48323660053563,4.7567056267043e-4,0.0281127206952951,4.40121025697995
chr3,77292501,77293000,12,2.5,8.5,-2.40301608750537,0.772171588069366,7.1395282082001e-4,0.0368089479892141,0.189068891339834
chr3,78849001,78849500,4,4.5,10.5,-1.89442575038573,1.11452157820199,8.8297719639636e-4,0.0375689514448215,0.268980641229369
chr3,79127001,79127500,7,3.5,11,-2.30986763799417,1.07792630633403,1.9958296289303e-4,0.0217239916706777,0.20167894226381
chr3,81687501,81688000,9,5.5,11.5,-1.74378939148446,1.25956561940543,0.00144664224375157,0.0491038925985389,0.298584381741094
chr3,89588501,89589000,12,6,12.5,-1.74091019454911,1.36057613683808,4.7567056267043e-4,0.0281127206952951,0.299180863756656
chr3,93470001,93470500,6,187.5,54.5,1.07546192576085,4.74133003929709,3.23761956120613e-8,2.2012310685607e-4,2.10739671552991
chr3,94612001,94612500,2,2.5,8,-2.31618066857078,0.72312697143628,8.5888038110361e-4,0.0375689514448215,0.200798351655082
chr3,100602001,100602500,12,6.5,12.5,-1.62825938303878,1.39075297220998,0.0010726184264012,0.0406524752745375,0.323478250036454
chr3,102399001,102399500,4,4.5,10,-1.82482597985775,1.07381897989088,0.00145847668044317,0.0494574525206601,0.282275147619875
chr3,102724001,102724500,6,2.5,8.5,-2.40266726291731,0.772191161645853,4.9049913259967e-4,0.0281127206952951,0.189114611225225
chr3,106799501,106800000,5,4,12,-2.24933737087733,1.19328086214626,1.1783287098584e-4,0.0161166266587933,0.210320681818326
chr3,107668001,107668500,3,4.5,11,-1.96093318980911,1.15352791606908,5.3847666330657e-4,0.029818069377163,0.256862254679359
chr3,110364001,110364500,3,8,14.5,-1.54764641150609,1.5965188293701,5.406036732416e-4,0.0299312526339065,0.342067652676357
chr3,112657001,112657500,6,3.5,9.5,-2.10036177411695,0.952708356797093,9.2591828027723e-4,0.0375689514448215,0.23319976274728
chr3,113376501,113377000,1,3.5,10.5,-2.24331253444052,1.03826037386359,3.2698525815796e-4,0.0249351170750558,0.211200838209646
chr3,116118001,116118500,1,4.5,11,-1.96093291602048,1.15352143793091,5.3847666330657e-4,0.029818069377163,0.256862303425608
chr3,119649001,119649500,6,4.5,10,-1.82468275416629,1.07520800965527,0.00143831407736382,0.0488396089466156,0.282303172295186
chr3,122533001,122533500,2,3.5,11.5,-2.3734709502108,1.1165580508587,1.94785650606664e-5,0.00958240475830527,0.192980776767358
chr3,129370001,129370500,2,18.5,2.5,2.13806492722444,1.48389506587638,4.8772529398201e-4,0.0281127206952951,4.40171252821718
chr3,136527501,136528000,7,7,13,-1.57988182776966,1.45345156151708,0.00146087551760723,0.0495025930737536,0.334509287480431
chr3,138822501,138823000,17,17,2.5,2.02002198598284,1.39631836504309,7.8988716715536e-4,0.0375689514448215,4.05589972866235
chr3,139908501,139909000,3,6,11.5,-1.6215801390611,1.29264181371199,0.001200937811076,0.0450936922553617,0.324979329100705
chr3,150952001,150952500,16,26,5,1.65206199761183,1.96594342242278,2.3745405182329e-4,0.0217239916706777,3.14282512186899
chr3,155369501,155370000,6,4.5,11,-1.96110111505635,1.15285877530291,6.1136531875458e-4,0.0332296418298876,0.256832358446139
chr3,157787501,157788000,1,3.5,11,-2.3098580871337,1.07793279883203,1.9354719298074e-4,0.0214969026490991,0.201680277413483
chr3,158499501,158500000,6,4,10.5,-2.05647038514399,1.07831387200798,0.00110794110078882,0.0418532813468755,0.240403468264639
chr3,161225001,161225500,8,7.5,13.5,-1.54132486363788,1.50965840015667,0.00106166929868495,0.0403648661280481,0.34356980071326
chr3,168297501,168298000,5,3,11.5,-2.58562003145726,1.08033689650819,3.45886385339206e-5,0.0130068934895622,0.166590723044915
chr3,169222001,169222500,3,2.5,8,-2.31619986579574,0.722420395672211,8.5888038110361e-4,0.0375689514448215,0.20079567974912
chr3,169561501,169562000,4,3.5,9.5,-2.10036177449445,0.952708356797093,9.2591836341275e-4,0.0375689514448215,0.23319976268626
chr3,170256001,170256500,2,3,11,-2.52209610610144,1.03859121422335,5.99342283540676e-5,0.0135727932641176,0.17408983758561
chr3,170256501,170257000,4,12,18,-1.28189052244101,1.96018185649792,0.00131351200023836,0.0468148723918073,0.411256240965994
chr3,171427501,171428000,7,7,14,-1.68606896081968,1.51331490638577,3.9175805168684e-4,0.0281127206952951,0.310772561943191
chr3,173551501,173552000,5,2.5,8,-2.3162193366617,0.721720634536982,8.5888038110361e-4,0.0375689514448215,0.200792969793606
chr3,173679001,173679500,4,5,11,-1.81329311424619,1.19056720775167,8.7442566672339e-4,0.0375689514448215,0.284540690889739
chr3,174310501,174311000,7,2.5,8.5,-2.40366270424406,0.772165063599402,8.9883733117121e-4,0.0375689514448215,0.18898416954269
chr3,175625501,175626000,5,4.5,10.5,-1.89449107473281,1.11454101395947,0.00112754282829749,0.0425465334794303,0.26896846222655
chr3,177566501,177567000,11,24,4.5,1.68627500115548,1.8586552123048,4.1406511920041e-4,0.0281127206952951,3.21824687553787
chr3,177738001,177738500,4,2.5,8,-2.31619986579574,0.722420395672211,8.5888038110361e-4,0.0375689514448215,0.20079567974912
chr3,177909501,177910000,7,4.5,10.5,-1.89440683189481,1.11521817666985,8.8297719639636e-4,0.0375689514448215,0.268984168475974
chr3,180763501,180764000,2,5.5,13,-1.91933520684223,1.36089598815669,1.1724369351535e-4,0.0161166266587933,0.26437630654698
chr3,180764001,180764500,1,3.5,10,-2.17356981204561,0.99678522763047,5.4925102199915e-4,0.0301953170433493,0.221661510765454
chr3,180921501,180922000,10,6,11.5,-1.62159905351169,1.2919548766415,0.001200937811076,0.0450936922553617,0.324975068487757
chr3,181466501,181467000,5,4.5,11.5,-2.02454550311862,1.19019251689603,1.9663862002146e-4,0.0217153799289572,0.245782567117597
chr3,181696001,181696500,36,16.5,2.5,1.97421966787699,1.36344162385211,8.3713772950493e-4,0.0375689514448215,3.92915659741775
chr3,182417001,182417500,4,4,10,-1.99465157180367,1.03448085111352,0.00105691378248018,0.0402605233604772,0.250928532067014
chr3,182742501,182743000,12,21,3,2.06107089647357,1.64244268504312,3.8257106900621e-4,0.0281127206952951,4.17295943536301
chr3,182831501,182832000,4,2.5,8,-2.31621906276544,0.721714109945186,8.5888038110361e-4,0.0375689514448215,0.200793007914239
chr3,183323001,183323500,9,16,2.5,1.9302739356855,1.33252308530579,0.00133821916477082,0.0468148723918073,3.81127559990322
chr3,183374001,183374500,9,21,3,2.06513962527608,1.64566740639434,1.7187626673274e-4,0.0199273977770873,4.18474474279455
chr3,183782001,183782500,18,21.5,2.5,2.35900368593525,1.64471048909875,9.22780344522784e-5,0.0159353257233031,5.1301595180543504
chr3,183805501,183806000,11,18.5,2.5,2.13806477942996,1.48388876429884,4.876158538334e-4,0.0281127206952951,4.40171207729113
chr3,184140001,184140500,4,21.5,2.5,2.35304347903837,1.64404419830525,4.24281112034967e-5,0.0130634844750863,5.10900900657081
chr3,184414501,184415000,10,21.5,3,2.09881297544866,1.66979458078143,1.0720515351094e-4,0.0161166266587933,4.28356795412396
chr3,185201501,185202000,9,23.5,4,1.82232945572645,1.81412806312546,3.0923474234849e-4,0.0242410264927834,3.53651763584175
