"seqnames","start","end","width","strand","chr","CpG_count","mean_group1","mean_group2","logFC","logCPM","PValue","FDR","fold_change","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","contrast","direction"
"chr1",1844001,1844500,500,"*","1",11,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1785285,1839238,53954,2,"2782","ENST00000615252.5",-4763,"ENSG00000078369","GNB1","G protein subunit beta 1","TES_vs_GFP","Hypermethylated"
"chr1",1852001,1852500,500,"*","1",22,12,0.5,3.64474852486037,0.885262585511935,0.00012173155880853,0.0161166266587933,12.5077338858923,"Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1785882,1854163,68282,2,"2782","ENST00000703708.1",1663,"ENSG00000078369","GNB1","G protein subunit beta 1","TES_vs_GFP","Hypermethylated"
"chr1",1852501,1853000,500,"*","1",10,16.5,1.5,2.67647282034417,1.29822969350188,0.00011394808444402,0.0161166266587933,6.39291016288556,"5' UTR",1,1785882,1854163,68282,2,"2782","ENST00000703708.1",1163,"ENSG00000078369","GNB1","G protein subunit beta 1","TES_vs_GFP","Hypermethylated"
"chr1",1902501,1903000,500,"*","1",17,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Distal Intergenic",1,1785477,1892292,106816,2,"2782","ENST00000703704.1",-10209,"ENSG00000078369","GNB1","G protein subunit beta 1","TES_vs_GFP","Hypermethylated"
"chr1",1930001,1930500,500,"*","1",27,10.5,0.5,3.45850023194357,0.751608629019644,0.000967614058116787,0.0375689514448215,10.9929008231501,"Exon (ENST00000493964.5/85452, exon 26 of 38)",1,1921957,1927929,5973,2,"85452","ENST00000464311.5",-2072,"ENSG00000142609","CFAP74","cilia and flagella associated protein 74","TES_vs_GFP","Hypermethylated"
"chr1",1971001,1971500,500,"*","1",20,11,0.5,3.52842907192169,0.798774350552435,0.000701672732235699,0.0366970644876123,11.5388622343444,"Intron (ENST00000493964.5/85452, intron 9 of 37)",1,1955711,1960108,4398,2,"85452","ENST00000461752.3",-10893,"ENSG00000142609","CFAP74","cilia and flagella associated protein 74","TES_vs_GFP","Hypermethylated"
"chr1",2014001,2014500,500,"*","1",13,10,0,6.03313991363385,0.64921840664281,0.000275611652311248,0.0221995249485186,65.4871487472518,"Exon (ENST00000443930.1/105378589, exon 2 of 2)",1,2013213,2015530,2318,2,"105378589","ENST00000443930.1",1030,NA,"LOC105378589","uncharacterized LOC105378589","TES_vs_GFP","Hypermethylated"
"chr1",2132001,2132500,500,"*","1",20,8,0,5.71672409452293,0.429449255101963,0.000244765370137364,0.0217239916706777,52.5902734979735,"Promoter (1-2kb)",1,2133638,2148924,15287,1,"5590","ENST00000471018.6",-1138,"ENSG00000067606","PRKCZ","protein kinase C zeta","TES_vs_GFP","Hypermethylated"
"chr1",2155001,2155500,500,"*","1",11,18.5,1.5,2.84384148944692,1.42393571623286,4.17440950740306e-05,0.0130634844750863,7.1792915650336,"Intron (ENST00000378567.8/5590, intron 9 of 17)",1,2145387,2185116,39730,1,"5590","ENST00000478770.6",9614,"ENSG00000067606","PRKCZ","protein kinase C zeta","TES_vs_GFP","Hypermethylated"
"chr1",2176001,2176500,500,"*","1",29,7.5,0,5.64635023696285,0.371020980718254,0.000705848564413617,0.0366970644876123,50.0865118456072,"Intron (ENST00000378567.8/5590, intron 16 of 17)",1,2168975,2173951,4977,1,"5590","ENST00000472017.1",7026,"ENSG00000067606","PRKCZ","protein kinase C zeta","TES_vs_GFP","Hypermethylated"
"chr1",2188501,2189000,500,"*","1",31,14,0.5,3.8622713375155,1.04709375014275,2.70998747371681e-05,0.0110758878591196,14.5431848421343,"Intron (ENST00000400919.7/199990, intron 2 of 2)",1,2182735,2184389,1655,2,"100506504","ENST00000444529.1",-4112,"ENSG00000182873","PRKCZ-AS1","PRKCZ antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr1",2201001,2201500,500,"*","1",16,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Promoter (1-2kb)",1,2189548,2199907,10360,2,"199990","ENST00000401813.7",-1094,"ENSG00000162585","FAAP20","FA core complex associated protein 20","TES_vs_GFP","Hypermethylated"
"chr1",2201501,2202000,500,"*","1",16,9,0,5.88358056434996,0.543257235331859,6.12454862800645e-05,0.0135727932641176,59.0383527765292,"Promoter (1-2kb)",1,2189548,2199907,10360,2,"199990","ENST00000401813.7",-1594,"ENSG00000162585","FAAP20","FA core complex associated protein 20","TES_vs_GFP","Hypermethylated"
"chr1",2206001,2206500,500,"*","1",17,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Exon (ENST00000469733.5/199990, exon 3 of 8)",1,2184464,2207733,23270,2,"199990","ENST00000469733.5",1233,"ENSG00000162585","FAAP20","FA core complex associated protein 20","TES_vs_GFP","Hypermethylated"
"chr1",2224001,2224500,500,"*","1",8,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Distal Intergenic",1,2227388,2303908,76521,1,"6497","ENST00000704337.1",-2888,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2251001,2251500,500,"*","1",17,12.5,0.5,3.67599450063196,0.924768263564364,0.000763530923795766,0.0375689514448215,12.7815819413462,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2247996,2303376,55381,1,"6497","ENST00000478223.2",3005,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2263501,2264000,500,"*","1",10,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2247996,2303376,55381,1,"6497","ENST00000478223.2",15505,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2269001,2269500,500,"*","1",16,11.5,0.5,3.58440354976087,0.843066712662104,0.000228956200477026,0.0217239916706777,11.995351677134,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2247996,2303376,55381,1,"6497","ENST00000478223.2",21005,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2269501,2270000,500,"*","1",22,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2247996,2303376,55381,1,"6497","ENST00000478223.2",21505,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2280001,2280500,500,"*","1",17,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2303646,2304368,723,1,"6497","ENST00000507179.1",-23146,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2287001,2287500,500,"*","1",23,8,0,5.71676246188377,0.430865207884751,0.000244765370137364,0.0217239916706777,52.5916721142946,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2303646,2304368,723,1,"6497","ENST00000507179.1",-16146,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2296501,2297000,500,"*","1",20,13,1,2.87633964103862,1.00937221672212,0.000356987205802808,0.0267715478125894,7.34284751720689,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2303646,2304368,723,1,"6497","ENST00000507179.1",-6646,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2303001,2303500,500,"*","1",25,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",1,2303646,2304368,723,1,"6497","ENST00000507179.1",-146,"ENSG00000157933","SKI","SKI proto-oncogene","TES_vs_GFP","Hypermethylated"
"chr1",2388001,2388500,500,"*","1",20,16.5,0,6.73859295553881,1.19104174398381,8.92552593043608e-07,0.00154112787687165,106.787054653815,"Promoter (<=1kb)",1,2374853,2388337,13485,2,"79906","ENST00000449373.2",0,"ENSG00000116151","MORN1","MORN repeat containing 1","TES_vs_GFP","Hypermethylated"
"chr1",2398001,2398500,500,"*","1",14,10.5,0,6.10252873450633,0.701113070929867,0.000145533241917837,0.0177288155785391,68.7138367062837,"Intron (ENST00000378513.7/11079, intron 3 of 5)",1,2401951,2403227,1277,1,"11079","ENST00000462129.1",-3451,"ENSG00000157916","RER1","retention in endoplasmic reticulum sorting receptor 1","TES_vs_GFP","Hypermethylated"
"chr1",2512001,2512500,500,"*","1",16,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Exon (ENST00000487804.1/55229, exon 2 of 2)",1,2510293,2513013,2721,2,"55229","ENST00000471361.1",513,"ENSG00000157881","PANK4","pantothenate kinase 4 (inactive)","TES_vs_GFP","Hypermethylated"
"chr1",2515001,2515500,500,"*","1",23,10,0.5,3.38542518446527,0.702128020350724,0.00131623893545857,0.0468148723918073,10.4499576065042,"Promoter (<=1kb)",1,2514413,2515937,1525,2,"55229","ENST00000515423.1",437,"ENSG00000157881","PANK4","pantothenate kinase 4 (inactive)","TES_vs_GFP","Hypermethylated"
"chr1",2515501,2516000,500,"*","1",26,9.5,0,5.96030695057071,0.597577564545811,0.000275611652311248,0.0221995249485186,62.2631624553881,"Promoter (<=1kb)",1,2514413,2515937,1525,2,"55229","ENST00000515423.1",0,"ENSG00000157881","PANK4","pantothenate kinase 4 (inactive)","TES_vs_GFP","Hypermethylated"
"chr1",2516501,2517000,500,"*","1",12,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Promoter (<=1kb)",1,2514413,2515937,1525,2,"55229","ENST00000515423.1",-564,"ENSG00000157881","PANK4","pantothenate kinase 4 (inactive)","TES_vs_GFP","Hypermethylated"
"chr1",2517001,2517500,500,"*","1",19,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Promoter (1-2kb)",1,2514413,2515937,1525,2,"55229","ENST00000515423.1",-1064,"ENSG00000157881","PANK4","pantothenate kinase 4 (inactive)","TES_vs_GFP","Hypermethylated"
"chr1",2520501,2521000,500,"*","1",18,11.5,0,6.23189077894543,0.794296652710838,4.02566428067273e-05,0.0130507276524771,75.1598758687237,"Promoter (<=1kb)",1,2508795,2520901,12107,2,"55229","ENST00000505228.5",0,"ENSG00000157881","PANK4","pantothenate kinase 4 (inactive)","TES_vs_GFP","Hypermethylated"
"chr1",2594001,2594500,500,"*","1",19,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Promoter (<=1kb)",1,2592655,2594073,1419,2,"79258","ENST00000469962.1",0,"ENSG00000142606","MMEL1","membrane metalloendopeptidase like 1","TES_vs_GFP","Hypermethylated"
"chr1",2630501,2631000,500,"*","1",31,23.5,0.5,4.60527243029054,1.63628804459124,1.09082798691187e-08,0.000107201417912306,24.3402558928024,"Promoter (1-2kb)",1,2590926,2629494,38569,2,"79258","ENST00000504800.5",-1007,"ENSG00000142606","MMEL1","membrane metalloendopeptidase like 1","TES_vs_GFP","Hypermethylated"
"chr1",2849501,2850000,500,"*","1",13,15,1.5,2.54036996107105,1.19874290610969,0.000329323392713973,0.0250886404918112,5.81738167267902,"Distal Intergenic",1,2814056,2817767,3712,1,"124903825","ENST00000664694.1",35445,"ENSG00000287396","LOC124903825","uncharacterized LOC124903825","TES_vs_GFP","Hypermethylated"
"chr1",2850001,2850500,500,"*","1",19,13.5,1,2.93327475013148,1.05150009607,0.000174409087445585,0.0201605118673146,7.63842265322837,"Distal Intergenic",1,2814056,2817767,3712,1,"124903825","ENST00000664694.1",35945,"ENSG00000287396","LOC124903825","uncharacterized LOC124903825","TES_vs_GFP","Hypermethylated"
"chr1",3080001,3080500,500,"*","1",21,14,1,2.9844567891506,1.08781901862542,8.91286559499751e-05,0.01559412835906,7.91427276814571,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3069211,3434342,365132,1,"63976","ENST00000514189.5",10790,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3083501,3084000,500,"*","1",13,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3069211,3434342,365132,1,"63976","ENST00000514189.5",14290,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3084001,3084500,500,"*","1",20,9.5,0,5.96030695057071,0.597577564545811,0.000275611652311248,0.0221995249485186,62.2631624553881,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3069211,3434342,365132,1,"63976","ENST00000514189.5",14790,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3117001,3117500,500,"*","1",15,10,0,6.03313991363385,0.64921840664281,0.000275611652311248,0.0221995249485186,65.4871487472518,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",-10475,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3128001,3128500,500,"*","1",17,10,0.5,3.38573120055037,0.702832497237751,0.00134650889238375,0.0468148723918073,10.4521744258629,"Promoter (<=1kb)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",26,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3133501,3134000,500,"*","1",14,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Exon (ENST00000440516.1/ENST00000440516.1, exon 1 of 2)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",5526,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3134001,3134500,500,"*","1",20,10.5,0,6.09017558974831,0.697629321945942,4.12025966333467e-05,0.0130507276524771,68.1279829978404,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",6026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3139001,3139500,500,"*","1",20,10.5,0.5,3.45477537416122,0.750912552635434,0.000731154549347838,0.0368089479892141,10.9645551392147,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",11026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3139501,3140000,500,"*","1",18,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",11526,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3140001,3140500,500,"*","1",28,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",12026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3142001,3142500,500,"*","1",20,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",14026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3146001,3146500,500,"*","1",18,12,1,2.75949152753486,0.927844272621746,0.0013118583501705,0.0468148723918073,6.7715754618577,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",18026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3146501,3147000,500,"*","1",17,15,1,3.08295245952151,1.16089819244058,0.000181133817576185,0.0207554463395178,8.4734674505222,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",18526,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3147001,3147500,500,"*","1",23,14.5,0.5,3.91460468410216,1.08681471885725,1.05706629199122e-05,0.00674353514489981,15.0804197910053,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",19026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3155001,3155500,500,"*","1",21,8.5,0,5.77963877439856,0.485391473302884,0.000737292976272744,0.0369367934192102,54.9344315892023,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",27026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3169501,3170000,500,"*","1",27,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",41526,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3178001,3178500,500,"*","1",21,7,0,5.52049579754353,0.303468778533055,0.00137550730856749,0.0470578560588441,45.9023400551343,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",50026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3180501,3181000,500,"*","1",26,17.5,0,6.87363200637507,1.26690081074812,1.18379730242906e-05,0.00687650741671294,117.265271411556,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",52526,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3181001,3181500,500,"*","1",43,23,0,7.25442159529575,1.59019676219895,1.51056447639698e-07,0.000574986793940307,152.685748127799,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3127975,3128035,61,1,"100422968","ENST00000635819.1",53026,"ENSG00000283572","MIR4251","microRNA 4251","TES_vs_GFP","Hypermethylated"
"chr1",3183501,3184000,500,"*","1",25,12,0.5,3.64035660999663,0.883885028883475,0.000330636208359363,0.0251107909969303,12.4697151979293,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1,3237931,3433925,195995,1,"63976","ENST00000512462.5",-53931,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3186501,3187000,500,"*","1",26,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Exon (ENST00000607632.1/63976, exon 2 of 2)",1,3237931,3433925,195995,1,"63976","ENST00000512462.5",-50931,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3200501,3201000,500,"*","1",20,9,0,5.8836189262807,0.54466398704491,6.12454862800645e-05,0.0135727932641176,59.0399226546032,"Intron (ENST00000511072.5/63976, intron 2 of 15)",1,3237931,3433925,195995,1,"63976","ENST00000512462.5",-36931,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3203501,3204000,500,"*","1",16,14,1,2.98450747551995,1.08917220975927,0.000312526794896926,0.0242410264927834,7.91455082607767,"Intron (ENST00000511072.5/63976, intron 2 of 15)",1,3237931,3433925,195995,1,"63976","ENST00000512462.5",-33931,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3204001,3204500,500,"*","1",15,8.5,0,5.80256372923548,0.487506244203019,0.000122434812863589,0.0161166266587933,55.8143323713231,"Intron (ENST00000511072.5/63976, intron 2 of 15)",1,3237931,3433925,195995,1,"63976","ENST00000512462.5",-33431,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3204501,3205000,500,"*","1",25,11,0,6.15252963627059,0.745724882847164,2.93180721911566e-05,0.0117601695527501,71.137069389172,"Intron (ENST00000511072.5/63976, intron 2 of 15)",1,3237931,3433925,195995,1,"63976","ENST00000512462.5",-32931,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
"chr1",3206501,3207000,500,"*","1",19,8.5,0,5.79431777515684,0.48609609981936,0.000211338130711909,0.0217239916706777,55.4962265925917,"Exon (ENST00000624175.1/ENST00000624175.1, exon 1 of 1)",1,3237931,3433925,195995,1,"63976","ENST00000512462.5",-30931,"ENSG00000142611","PRDM16","PR/SET domain 16","TES_vs_GFP","Hypermethylated"
